,date,dif
654,20200911,0.0170958509864235
655,20200914,0.01678197521194301
656,20200915,0.016823986071205436
657,20200916,0.015815676608535754
658,20200917,0.015089017971392416
659,20200918,0.015371203222197238
660,20200923,0.018298637143435985
661,20200924,0.018867673316363735
662,20200925,0.019172813852832184
663,20200928,0.018522167308911475
664,20200929,0.019252960429235185
665,20200930,0.019589846351155522
666,20201001,0.019673183641444
667,20201002,0.02000887938186224
668,20201005,0.020418674826921068
669,20201006,0.02065478397268633
670,20201007,0.02070760250743496
671,20201008,0.020241004995265172
672,20201009,0.02042719402085218
673,20201012,0.019952855499818508
674,20201013,0.01994990602396621
675,20201014,0.01992011845049471
676,20201015,0.019909387378615515
677,20201016,0.020087633094925793
678,20201019,0.019658117183241494
679,20201020,0.01971195624502151
680,20201021,0.019161593163729396
681,20201022,0.01833669159091528
682,20201023,0.01795327462430561
683,20201026,0.018146807226947458
684,20201027,0.01726591084974636
685,20201028,0.01723929529861117
686,20201029,0.018821057866324323
687,20201030,0.0194158724727753
688,20201102,0.01943434534618648
689,20201104,0.02271342396215743
690,20201105,0.023789935143033306
691,20201106,0.02356045321256834
692,20201109,0.020940240986464458
693,20201110,0.02609614962507441
694,20201111,0.026679485463210816
695,20201112,0.026551927516154306
696,20201113,0.026596701545587045
697,20201116,0.02646649743685768
698,20201117,0.02660724961426047
699,20201118,0.026251983373520422
700,20201119,0.02619459636119767
701,20201120,0.025582457513239523
702,20201124,0.026152901904554948
703,20201125,0.02602417949404172
704,20201126,0.025853809936245906
705,20201127,0.025855719282724315
706,20201130,0.02614300572015999
707,20201201,0.026483085248326127
708,20201202,0.026941490153146543
709,20201203,0.026531493799951657
710,20201204,0.02632111500843591
711,20201207,0.02665471378323536
712,20201208,0.026823432828615094
713,20201209,0.02645989282135324
714,20201210,0.026508802903253616
715,20201211,0.026422597782852008
716,20201214,0.025973030177590464
717,20201215,0.025340434415606787
718,20201216,0.023466632697931273
719,20201217,0.022606419085643013
720,20201218,0.02210148188650493
721,20201221,0.019201360489949734
722,20201222,0.018674511067192284
723,20201223,0.017969744599647616
724,20201224,0.017476536915628522
725,20201225,0.011406331697498136
726,20201228,0.010708108569210511
727,20201229,0.010936223626048572
728,20201230,0.010180968427794795
729,20210104,0.01017512372117735
730,20210105,0.010793160346729808
731,20210106,0.010918161761020131
732,20210107,0.010862851349779323
733,20210108,0.011561161467419057
734,20210112,0.011348565770576769
735,20210113,0.011284564330657065
736,20210114,0.01143724864045054
737,20210115,0.011618731630802006
738,20210118,0.01158452667099141
739,20210119,0.011065327219603176
740,20210120,0.010593973898521243
741,20210121,0.010917942234229122
742,20210122,0.011007015156761555
743,20210125,0.010414757606316718
744,20210126,0.01041129084476574
745,20210127,0.01084782645735415
746,20210128,0.011467521060328636
747,20210129,0.01200752001556862
748,20210201,0.012671647654601144
749,20210202,0.013859830860607693
750,20210203,0.014249542324426486
751,20210204,0.014370680120429932
752,20210205,0.014636500932816675
753,20210208,0.014678398922696631
754,20210209,0.014170289405764121
755,20210210,0.014222510944230079
756,20210212,0.01453321013130706
757,20210215,0.01461553003903788
758,20210216,0.015226948701329712
759,20210217,0.015468195125252496
760,20210218,0.015807568304838145
761,20210219,0.015624335500916513
762,20210222,0.014641099273342994
763,20210224,0.015874893124632746
764,20210225,0.01588942943386327
765,20210226,0.017901910878174637
766,20210301,0.01867140055566118
767,20210302,0.0195905364927704
768,20210303,0.01948755785614948
769,20210304,0.019745103178318596
770,20210305,0.019767982628486468
771,20210308,0.019995099960055246
772,20210309,0.020459277624898634
773,20210310,0.02032593516554702
774,20210311,0.02044775511346194
775,20210312,0.02160965473439599
776,20210315,0.02186652157066517
777,20210316,0.021982715671658305
778,20210317,0.021331619624233345
779,20210318,0.020836599670314083
780,20210319,0.02038670274008241
781,20210322,0.019637735376490696
782,20210323,0.01896144409558743
783,20210324,0.019773893972785138
784,20210325,0.01986765981821882
785,20210326,0.019876531003434908
786,20210329,0.020610938002481594
787,20210330,0.020609338396796843
788,20210331,0.020706074886379364
789,20210401,0.020753986235886784
790,20210402,0.020470018159534743
791,20210405,0.01995015546522421
792,20210406,0.01984716854448871
793,20210407,0.019636255216363935
794,20210408,0.019629189061854208
795,20210409,0.01811589770647841
796,20210412,0.017691952595437235
797,20210413,0.014973597260327777
798,20210414,0.013669245151879228
799,20210415,0.01270321642055235
800,20210416,0.012936471437798771
801,20210419,0.012580857856650163
802,20210420,0.012474932375597651
803,20210421,0.012711433357653824
804,20210422,0.012111820491114658
805,20210423,0.011918382091918978
806,20210426,0.011791713825829934
807,20210427,0.010689844426872012
808,20210428,0.010445645841683768
809,20210430,0.009974718020541276
810,20210506,0.010968757939469673
811,20210507,0.011077598551856298
812,20210510,0.010861957284439457
813,20210511,0.011137924916593545
814,20210512,0.011985104440400948
815,20210513,0.011822679035581238
816,20210514,0.011853122194138827
817,20210517,0.011590996891410105
818,20210518,0.011071247737922606
819,20210519,0.011354226380071334
820,20210520,0.010806180963434182
821,20210521,0.010703431439094867
822,20210524,0.01028976555817015
823,20210525,0.010342997916836487
824,20210526,0.010081819150526075
825,20210527,0.01013994360090368
826,20210528,0.01059027958805097
827,20210531,0.010779602858064747
828,20210601,0.010736026694195051
829,20210602,0.011254001025288143
830,20210603,0.011337229040669389
831,20210604,0.011204297923827211
832,20210607,0.011061377399797661
833,20210608,0.011228459568913565
834,20210609,0.010898571220538411
835,20210610,0.010341479218690757
836,20210611,0.009986209369530145
837,20210614,0.009904512099606437
838,20210615,0.009856476143618275
839,20210616,0.00987290471616736
840,20210617,0.00996029693470225
841,20210618,0.010232778579141073
842,20210621,0.010339847531190141
843,20210622,0.011633678599579743
844,20210623,0.01164385697641725
845,20210624,0.011232115852651721
846,20210625,0.010413935952802544
847,20210628,0.009527281641426043
848,20210629,0.009018160305955779
849,20210630,0.008635808564816617
850,20210701,0.008473117700452119
851,20210702,0.008453476681404375
852,20210705,0.00860476564597128
853,20210706,0.008514389886023505
854,20210707,0.008812808986814054
855,20210708,0.008757234977049362
856,20210709,0.009657343313080697
857,20210712,0.01044421133991432
858,20210713,0.010112095336181834
859,20210714,0.010170442683388832
860,20210715,0.010377728071547937
861,20210716,0.009809474973895482
862,20210719,0.009979207903475668
863,20210720,0.011513951311261919
864,20210721,0.012206967808341997
865,20210726,0.012886937147757885
866,20210727,0.013615391605630356
867,20210728,0.014683683138923435
868,20210729,0.01481923769377977
869,20210730,0.015266068464137781
870,20210802,0.01581832284100456
871,20210803,0.015823715831696873
872,20210804,0.015760890145686227
873,20210805,0.01567321465015633
874,20210806,0.014991030663834011
875,20210810,0.013725508028302994
876,20210811,0.013688513545002159
877,20210812,0.013504095870369841
878,20210813,0.013469742333907126
879,20210816,0.01409632257330647
880,20210817,0.014130682965944913
881,20210818,0.01412191392630336
882,20210819,0.014376425075898517
883,20210820,0.014723197761479083
884,20210823,0.015167593552043281
885,20210824,0.015342949246810816
886,20210825,0.015748974139451102
887,20210826,0.0159350560393959
888,20210827,0.015645720948564538
889,20210830,0.014937669010107867
890,20210831,0.015220088094384895
891,20210901,0.015657642986590902
892,20210902,0.015513830145933586
893,20210903,0.01575715122565208
894,20210906,0.015538404923379745
895,20210907,0.014057492067118236
896,20210908,0.013326437364348787
897,20210909,0.012630281277419619
898,20210910,0.012716173676115102
899,20210913,0.011823817360373808
900,20210914,0.011743421137181194
901,20210915,0.011750008360137619
902,20210916,0.011265893007866384
903,20210917,0.011163585601387895
904,20210921,0.013100979924917426
905,20210922,0.01298321267119336
906,20210924,0.014828245326356123
907,20210927,0.01489630044020528
908,20210928,0.014927634023664236
909,20210929,0.01555890538257342
910,20210930,0.01567069171195626
911,20211001,0.016764503116622646
912,20211004,0.016795990512332146
913,20211005,0.017069332613589422
914,20211006,0.016962118118128543
915,20211007,0.01642105666226095
916,20211008,0.016668649988272204
917,20211011,0.016851245396044483
918,20211012,0.016709606829515767
919,20211013,0.016883310314491994
920,20211014,0.01620264742553123
921,20211015,0.017043365517698895
922,20211018,0.016951793698240528
923,20211019,0.0164858132144398
924,20211020,0.016684559455212127
925,20211021,0.016744411656324776
926,20211022,0.016897721724463004
927,20211025,0.01679891296456866
928,20211026,0.016834016270656952
929,20211027,0.016706885392411927
930,20211028,0.01620394905083984
931,20211029,0.016316693654106845
932,20211101,0.016785969587487272
933,20211102,0.016369364430135383
934,20211104,0.016723158434997772
935,20211105,0.016952769598829565
936,20211108,0.014904656256352327
937,20211109,0.014847745402647845
938,20211110,0.01250536056781587
939,20211111,0.012441440103431475
940,20211112,0.012605881847973305
941,20211115,0.012174696269694026
942,20211116,0.012242664597488517
943,20211117,0.010721283696660061
944,20211118,0.010718905914775203
945,20211119,0.010376340365594018
946,20211122,0.010261177498252137
947,20211124,0.010329803025249749
948,20211125,0.009490318811715453
949,20211126,0.009550307625931714
950,20211129,0.014068526521779468
951,20211130,0.013860517392228155
952,20211201,0.014563321251428972
953,20211202,0.014044017830545166
954,20211203,0.014512085627240245
955,20211206,0.014738582623216395
956,20211207,0.01557274747263115
957,20211208,0.016410744631251382
958,20211209,0.01637081468268216
959,20211210,0.016899717240141915
960,20211213,0.01693842729050901
961,20211214,0.017031280112381208
962,20211215,0.016815540132603883
963,20211216,0.01722530613106046
964,20211217,0.017160488177355798
965,20211220,0.01862989025788727
966,20211221,0.019045223183578153
967,20211222,0.019755239471550216
968,20211223,0.01998727614213615
969,20211224,0.01993049558551422
970,20211227,0.019865988001288547
971,20211228,0.020543434521508447
972,20211229,0.020322251769840975
973,20211230,0.020498196234345734
974,20220104,0.020981244465132963
975,20220105,0.021303922034866144
976,20220106,0.022516868645266586
977,20220107,0.022504603620377078
